Sex,Age,Fare,FamilySize,IsAlone,Deck,Embarked_C,Embarked_Q,Embarked_S,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Pclass_1,Pclass_2,Pclass_3
1,-0.30670745176182707,-0.4918744606632361,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,False,False,True
1,-0.38087320867351465,-0.35646868933346404,0.6792945838081278,0,,False,False,True,False,False,False,True,False,False,True,False
0,0.5832816311784242,0.40974072380221066,0.6792945838081278,0,D,False,False,True,False,False,True,False,False,True,False,False
0,1.8440994986771135,-0.12491978668775715,0.059159876663617626,0,,False,False,True,False,False,False,False,True,False,True,False
0,-0.23254169485013945,-0.5024451714361923,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,-0.010044424115076634,-0.43776248884929375,0.6792945838081278,0,G,False,False,True,False,False,False,True,False,False,False,True
0,2.437425553970614,-0.11384570873513637,-0.5609748304808925,1,C,False,False,True,False,False,True,False,False,True,False,False
0,0.06412133279661097,-0.32425318983493084,0.059159876663617626,0,,False,False,True,False,False,True,False,False,False,False,True
1,0.8799446588251746,-0.2414492887801075,0.6792945838081278,0,,False,False,True,False,False,False,True,False,False,False,True
1,-0.010044424115076634,-0.3414522396297103,0.6792945838081278,0,,True,False,False,False,False,False,True,False,False,False,True
1,0.805778901913487,0.9462455716384695,-0.5609748304808925,1,,True,False,False,False,False,False,True,False,True,False,False
1,0.06412133279661097,1.093228788100527,-0.5609748304808925,1,B,False,False,True,False,True,False,False,False,True,False,False
1,0.43495011735504896,9.667166525013505,-0.5609748304808925,1,,True,False,False,False,True,False,False,False,True,False,False
1,1.547436471030363,-0.12491978668775715,0.059159876663617626,0,,False,False,True,False,False,False,True,False,False,True,False
0,-0.23254169485013945,-0.49237782784290063,-0.5609748304808925,1,,False,True,False,False,False,True,False,False,False,False,True
0,-1.9383541038189542,-0.016444159470040135,3.1598334123861687,0,,False,False,True,True,False,False,False,False,False,False,True
0,1.6957679848537381,0.955306180872432,0.6792945838081278,0,E,False,False,True,False,False,True,False,False,True,False,False
0,0.805778901913487,-0.6484216535389205,-0.5609748304808925,1,B,False,False,True,False,False,True,False,False,True,False,False
1,-0.8258677501436402,-0.49237782784290063,-0.5609748304808925,1,,False,True,False,False,True,False,False,False,False,False,True
0,0.5091158742667365,-0.43700743807979686,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
0,-0.9741992639670155,0.1506737441786005,2.5396987052416584,0,,False,False,True,False,False,True,False,False,False,False,True
0,-0.30670745176182707,-0.4918744606632361,0.059159876663617626,0,,False,False,True,False,False,True,False,False,False,False,True
1,2.1407625263238637,2.441497778832105,0.059159876663617626,0,C,False,False,True,False,False,False,True,False,True,False,False
1,0.43495011735504896,2.0825124140450755,-0.5609748304808925,1,C,False,False,True,False,True,False,False,False,True,False,False
0,0.805778901913487,-0.024246350754841113,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,True,False,False
0,-0.30670745176182707,-0.6484216535389205,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,0.8799446588251746,-0.255795253400548,0.059159876663617626,0,,False,False,True,False,False,False,True,False,False,True,False
0,0.5832816311784242,-0.05042144409739929,0.059159876663617626,0,C,True,False,False,False,False,True,False,False,True,False,False
1,-0.8258677501436402,-0.49237782784290063,-0.5609748304808925,1,,False,True,False,False,True,False,False,False,False,False,True
1,2.511591310882302,0.921244330558889,0.059159876663617626,0,D,False,False,True,False,True,False,False,False,True,False,False
1,1.176607686471925,-0.49237782784290063,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,False,False,True
0,0.13828708970829856,-0.6484216535389205,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
0,-1.641691076172204,-0.06199888922968463,2.5396987052416584,0,,False,True,False,True,False,False,False,False,False,False,True
1,0.43495011735504896,-0.24069423801061057,0.6792945838081278,0,,False,False,True,False,False,False,True,False,False,False,True
0,2.659922824705677,-0.49237782784290063,-0.5609748304808925,1,,False,True,False,False,False,True,False,False,False,False,True
0,-0.08421018102676424,-0.4902797934380587,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.9741992639670155,-0.45714212526638004,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.7517019932319526,-0.4863374216869257,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,0.805778901913487,-0.12491978668775715,-0.5609748304808925,1,A,False,False,True,False,False,True,False,False,True,False,False
0,0.2866186035316738,-0.47400492578514347,-0.5609748304808925,1,,True,False,False,False,False,True,False,False,False,False,True
0,0.06412133279661097,-0.45714212526638004,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.5292047224968899,-0.4894421904510968,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,0.9541104157368622,-0.3866707201133388,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
1,-0.5292047224968899,-0.49237782784290063,-0.5609748304808925,1,,False,True,False,False,True,False,False,False,False,False,True
1,-0.23254169485013945,0.9391984311231651,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,True,False,False
1,-0.7517019932319526,1.1854295476653287,0.059159876663617626,0,B,True,False,False,False,False,False,True,False,True,False,False
0,0.5091158742667365,-0.3891875560116617,-0.5609748304808925,1,D,True,False,False,False,False,True,False,False,False,True,False
1,-0.38087320867351465,-0.4702296719376591,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,False,False,True
0,-0.38087320867351465,-0.4894421904510968,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,0.805778901913487,-0.09027201697708476,-0.5609748304808925,1,,True,False,False,False,False,True,False,False,True,False,False
0,-0.41795608712935844,-0.5028639729296732,-0.5609748304808925,1,,True,False,False,False,False,True,False,False,False,False,True
1,-2.012519860730642,2.4029901895877646,1.299429290952638,0,C,False,False,True,False,True,False,False,False,True,False,False
0,0.805778901913487,-0.034313694348132716,-0.5609748304808925,1,C,False,False,True,False,False,True,False,False,True,False,False
1,1.547436471030363,4.335332226633905,0.059159876663617626,0,B,True,False,False,False,False,False,True,False,True,False,False
1,-0.8258677501436402,-0.49237782784290063,-0.5609748304808925,1,,False,True,False,False,True,False,False,False,False,False,True
0,-0.23254169485013945,-0.18029017645086096,0.6792945838081278,0,,False,True,False,False,False,True,False,False,False,False,True
0,-0.7517019932319526,-0.6484216535389205,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,-0.38087320867351465,-0.3997582667846179,-0.5609748304808925,1,E,False,True,False,False,True,False,False,False,False,True,False
0,-0.23254169485013945,-0.4863374216869257,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-2.0926188781952644,2.4029901895877646,1.299429290952638,0,C,False,False,True,True,False,False,False,False,True,False,False
1,0.06412133279661097,1.5841789061771412,-0.5609748304808925,1,,True,False,False,False,True,False,False,False,True,False,False
1,-0.9000335070553279,1.5442457810799908,0.059159876663617626,0,C,True,False,False,False,False,False,True,False,True,False,False
0,0.06412133279661097,-0.16518916106092355,0.059159876663617626,0,,True,False,False,False,False,True,False,False,False,True,False
1,0.06412133279661097,0.49782998024351216,-0.5609748304808925,1,E,True,False,False,False,True,False,False,False,True,False,False
1,-0.38087320867351465,1.0259447039291216,-0.5609748304808925,1,C,True,False,False,False,True,False,False,False,True,False,False
1,-0.8258677501436402,4.634416897040849,1.9195639980971482,0,B,True,False,False,False,True,False,False,False,True,False,False
1,-0.23254169485013945,-0.12491978668775715,0.6792945838081278,0,,False,False,True,False,False,False,True,False,False,True,False
0,-0.08421018102676424,-0.4894421904510968,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,1.0282761726485499,-0.11988611489111134,0.6792945838081278,0,,False,False,True,False,False,True,False,False,False,True,False
1,-0.23254169485013945,-0.4902797934380587,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,False,False,True
1,-0.38087320867351465,-0.12491978668775715,0.059159876663617626,0,,False,False,True,False,False,False,True,False,False,True,False
0,1.8440994986771135,-0.36653603292675563,-0.5609748304808925,1,,False,False,True,False,False,False,False,True,False,True,False
1,0.13828708970829856,2.671117778445337,0.6792945838081278,0,C,False,False,True,False,True,False,False,False,True,False,False
1,0.805778901913487,2.059693773056521,0.6792945838081278,0,E,True,False,False,False,False,False,True,False,True,False,False
0,-0.5292047224968899,-0.5024451714361923,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.15837593793845184,-0.4894421904510968,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,0.06412133279661097,-0.3997582667846179,-0.5609748304808925,1,,False,True,False,False,True,False,False,False,False,True,False
1,-0.5292047224968899,-0.06451572512800753,0.6792945838081278,0,,False,False,True,False,False,False,True,False,False,True,False
0,-0.23254169485013945,0.7519458402879414,5.64037224096421,0,,False,False,True,False,False,True,False,False,False,False,True
1,0.5091158742667365,2.0825124140450755,-0.5609748304808925,1,C,True,False,False,False,True,False,False,False,True,False,False
0,2.3632597970589266,-0.5228315422126077,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,0.5091158742667365,-0.3866707201133388,-0.5609748304808925,1,D,False,False,True,False,False,False,True,False,False,True,False
1,0.13828708970829856,-0.2351571990343002,0.6792945838081278,0,,False,False,True,False,False,False,True,False,False,False,True
1,-0.9741992639670155,0.5189714017894245,0.059159876663617626,0,B,True,False,False,False,True,False,False,False,True,False,False
1,-0.8258677501436402,-0.18029017645086096,0.6792945838081278,0,,False,True,False,False,True,False,False,False,False,False,True
0,1.2136905649277687,-0.07458306872129913,-0.5609748304808925,1,C,False,False,True,False,False,True,False,False,True,False,False
0,0.6574473880901118,2.441497778832105,0.059159876663617626,0,C,False,False,True,False,False,True,False,False,True,False,False
0,-0.9741992639670155,-0.2859972841804228,0.6792945838081278,0,,False,False,True,False,False,True,False,False,False,False,True
1,0.805778901913487,2.042579288947925,0.059159876663617626,0,,False,False,True,False,False,False,True,False,True,False,False
0,-0.23254169485013945,-0.4894421904510968,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.010044424115076634,0.6925485130875209,0.059159876663617626,0,C,False,False,True,False,False,True,False,False,True,False,False
1,0.8799446588251746,2.059693773056521,-0.5609748304808925,1,E,True,False,False,False,True,False,False,False,True,False,False
0,1.176607686471925,-0.4863374216869257,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,1.176607686471925,0.06635974158478332,-0.5609748304808925,1,T,False,False,True,False,False,True,False,False,True,False,False
0,-2.012519860730642,-0.12491978668775715,0.6792945838081278,0,F,False,False,True,True,False,False,False,False,False,True,False
1,-0.38087320867351465,4.647001076532463,2.5396987052416584,0,C,False,False,True,False,True,False,False,False,True,False,False
0,-0.08421018102676424,-0.3866707201133388,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
0,-0.30670745176182707,-0.3866707201133388,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
0,0.5091158742667365,-0.3866707201133388,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
1,-0.38087320867351465,-0.3866707201133388,-0.5609748304808925,1,F,False,False,True,False,True,False,False,False,False,True,False
1,0.805778901913487,-0.3866707201133388,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,False,True,False
1,0.13828708970829856,-0.32425318983493084,0.059159876663617626,0,,False,False,True,False,False,False,True,False,False,False,True
0,-1.9383541038189542,-0.32828012727224753,0.6792945838081278,0,,False,False,True,True,False,False,False,False,False,False,True
0,0.9541104157368622,-0.47400492578514347,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.45503896558520224,-0.4626791642426904,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,0.805778901913487,0.05629239799149171,-0.5609748304808925,1,C,False,False,True,False,False,True,False,False,True,False,False
0,-1.048365020878703,-0.5028639729296732,0.6792945838081278,0,,True,False,False,False,False,True,False,False,False,False,True
0,-0.30670745176182707,-0.29002422161773944,0.059159876663617626,0,,False,False,True,False,False,True,False,False,False,False,True
0,-0.23254169485013945,-0.5029485386158568,-0.5609748304808925,1,,True,False,False,False,False,True,False,False,False,False,True
0,-0.08421018102676424,-0.45714212526638004,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,-0.5292047224968899,0.4589861417231558,0.059159876663617626,0,E,False,False,True,False,True,False,False,False,True,False,False
1,0.6574473880901118,-0.3866707201133388,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,False,True,False
1,-0.8258677501436402,-0.48977642625839407,-0.5609748304808925,1,,False,True,False,False,True,False,False,False,False,False,True
1,-0.8258677501436402,-0.48977642625839407,-0.5609748304808925,1,,False,True,False,False,True,False,False,False,False,False,True
0,0.805778901913487,-0.08666388103324908,2.5396987052416584,0,,False,False,True,False,False,True,False,False,False,False,True
0,-0.010044424115076634,-0.09027201697708476,0.059159876663617626,0,,True,False,False,False,False,True,False,False,False,True,False
1,1.176607686471925,-0.3573908580066095,0.059159876663617626,0,,True,False,False,False,False,False,True,False,False,False,True
0,0.43495011735504896,-0.5064721088735089,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.23254169485013945,-0.3363340021468808,0.059159876663617626,0,,False,True,False,False,False,True,False,False,False,False,True
0,0.06412133279661097,-0.5024451714361923,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,2.2890940401472393,0.8667135572514657,0.059159876663617626,0,D,True,False,False,False,False,False,True,False,True,False,False
1,0.13828708970829856,-0.5028639729296732,-0.5609748304808925,1,,True,False,False,False,False,False,True,False,False,False,True
1,-0.8258677501436402,-0.49237782784290063,-0.5609748304808925,1,,False,True,False,False,True,False,False,False,False,False,True
1,-0.38087320867351465,0.7469121684912956,-0.5609748304808925,1,B,True,False,False,False,False,False,True,False,True,False,False
0,-0.30670745176182707,0.4678796330534696,0.059159876663617626,0,E,True,False,False,False,False,True,False,False,True,False,False
0,-0.8258677501436402,-0.5176307525123133,0.059159876663617626,0,,False,False,True,False,False,True,False,False,False,False,True
0,-0.7517019932319526,-0.4863374216869257,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.5292047224968899,2.0825124140450755,-0.5609748304808925,1,,True,False,False,False,False,True,False,False,True,False,False
1,-1.9383541038189542,-0.22408312108167944,1.9195639980971482,0,,False,False,True,False,True,False,False,False,False,False,True
1,0.805778901913487,1.0060617003323709,0.059159876663617626,0,,True,False,False,False,False,False,True,False,True,False,False
1,-0.5292047224968899,-0.5024451714361923,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,False,False,True
0,-0.15837593793845184,3.610064686423428,0.6792945838081278,0,C,True,False,False,False,False,True,False,False,True,False,False
0,-0.677536236320265,-0.5676312212027554,-0.5609748304808925,1,,True,False,False,False,False,True,False,False,False,False,True
0,-0.7517019932319526,-0.4918744606632361,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,0.9541104157368622,3.9327230485884233,-0.5609748304808925,1,,True,False,False,False,True,False,False,False,True,False,False
1,-2.0866856176423294,-0.33146744825388363,0.6792945838081278,0,,True,False,False,False,True,False,False,False,False,False,True
0,0.21245284661998617,-0.4888542575852486,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,0.43495011735504896,0.39858208016340624,0.059159876663617626,0,,False,False,True,False,False,False,True,False,True,False,False
0,-0.23254169485013945,-0.4894421904510968,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.8258677501436402,0.8314778546749452,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
0,-2.0866856176423294,0.2958951755118318,3.779968119530679,0,,False,False,True,True,False,False,False,False,False,False,True
1,0.5091158742667365,-0.3866707201133388,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,False,True,False
0,-0.23254169485013945,-0.49279662933638163,-0.5609748304808925,1,,False,True,False,False,False,True,False,False,False,False,True
1,-0.9000335070553279,-0.40680540729992204,-0.5609748304808925,1,,True,False,False,False,True,False,False,False,False,True,False
0,0.5091158742667365,1.7677408088510642,1.299429290952638,0,B,False,False,True,False,False,True,False,False,True,False,False
0,-0.6033704794085775,-0.49145565916975514,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.08421018102676424,-0.4888542575852486,0.6792945838081278,0,,False,False,True,False,False,True,False,False,False,False,True
1,-0.45503896558520224,1.6323350375212924,0.059159876663617626,0,D,True,False,False,False,True,False,False,False,True,False,False
1,-0.38087320867351465,-0.312172377522981,0.6792945838081278,0,G,False,False,True,False,False,False,True,False,False,False,True
0,-0.5292047224968899,-0.49145565916975514,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,0.13828708970829856,-0.4902797934380587,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,False,False,True
0,1.2507734433836126,-0.12491978668775715,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
0,-0.45503896558520224,-0.43700743807979686,-0.5609748304808925,1,,False,False,True,False,False,False,False,True,False,True,False
1,-0.08421018102676424,-0.393717860628643,-0.5609748304808925,1,,False,False,True,False,False,False,True,False,False,True,False
0,0.7316131450017994,-0.4888542575852486,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.23254169485013945,-0.4863374216869257,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,-0.6033704794085775,-0.4505983519307405,0.059159876663617626,0,,False,False,True,False,True,False,False,False,False,False,True
0,-0.08421018102676424,-0.32928686163157667,0.059159876663617626,0,,False,False,True,False,False,True,False,False,False,False,True
1,-0.677536236320265,-0.47400492578514347,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,False,False,True
0,0.3607843604433614,-0.22559322262067316,0.059159876663617626,0,,False,False,True,False,False,True,False,False,False,True,False
0,1.6216022279420506,-0.49237782784290063,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-1.9383541038189542,-0.2708962687904854,0.6792945838081278,0,,False,False,True,True,False,False,False,False,False,True,False
0,-0.6033704794085775,-0.4918744606632361,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,-0.8258677501436402,-0.13565761536436197,1.9195639980971482,0,,False,False,True,False,True,False,False,False,False,False,True
0,-0.23254169485013945,-0.4894421904510968,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.23254169485013945,-0.5103319284071769,-0.5609748304808925,1,,False,True,False,False,False,True,False,False,False,False,True
1,0.2866186035316738,1.163700193253568,0.059159876663617626,0,C,False,True,False,False,True,False,False,False,True,False,False
0,0.13828708970829856,-0.6484216535389205,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
0,1.1024419295602375,-0.4888542575852486,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,0.13828708970829856,-0.4863374216869257,-0.5609748304808925,1,,False,False,True,False,False,False,True,False,False,False,True
1,0.3607843604433614,0.005955680025033696,0.6792945838081278,0,,False,False,True,False,False,False,True,False,False,True,False
1,-0.8258677501436402,-0.3866707201133388,0.6792945838081278,0,,False,False,True,False,True,False,False,False,False,True,False
0,0.06412133279661097,-0.3866707201133388,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
1,-1.4191938054371411,-0.1621689579829361,0.6792945838081278,0,,False,False,True,False,True,False,False,False,False,False,True
0,-0.23254169485013945,-0.4894421904510968,-0.5609748304808925,1,,True,False,False,False,False,True,False,False,False,False,True
0,-0.6033704794085775,-0.49271407711891657,-0.5609748304808925,1,,False,True,False,False,False,True,False,False,False,False,True
0,-0.010044424115076634,-0.4898609919445778,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,-0.08421018102676424,-0.35848215805212236,0.6792945838081278,0,,False,False,True,False,False,False,True,False,False,False,True
0,-0.8258677501436402,-0.2414492887801075,0.6792945838081278,0,,False,False,True,False,False,True,False,False,False,False,True
0,-0.23254169485013945,-0.5024451714361923,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,-0.08421018102676424,-0.12491978668775715,0.059159876663617626,0,,False,False,True,False,False,False,True,False,False,True,False
1,-0.7517019932319526,-0.12491978668775715,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,False,True,False
0,-0.23254169485013945,-0.49237782784290063,-0.5609748304808925,1,,False,True,False,False,False,True,False,False,False,False,True
0,0.21245284661998617,-0.4863374216869257,-0.5609748304808925,1,E,False,False,True,False,False,True,False,False,False,False,True
0,-0.08421018102676424,-0.11384570873513637,-0.5609748304808925,1,C,False,False,True,False,False,True,False,False,True,False,False
1,0.13828708970829856,-0.32425318983493084,0.059159876663617626,0,,False,False,True,False,False,False,True,False,False,False,True
1,0.9541104157368622,-0.12491978668775715,0.059159876663617626,0,,False,False,True,False,False,False,True,False,False,True,False
0,-0.9000335070553279,-0.5049620073345151,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,1.547436471030363,0.4771073601910807,0.059159876663617626,0,E,False,False,True,False,False,True,False,False,True,False,False
1,-1.1225307777903908,1.7677408088510642,1.299429290952638,0,B,False,False,True,False,True,False,False,False,True,False,False
1,-0.6033704794085775,0.04370821849987721,1.9195639980971482,0,,False,False,True,False,True,False,False,False,False,False,True
1,-0.38087320867351465,-0.2708962687904854,2.5396987052416584,0,,False,False,True,False,False,False,True,False,False,True,False
0,2.585757067793989,4.647001076532463,2.5396987052416584,0,C,False,False,True,False,False,True,False,False,True,False,False
0,0.13828708970829856,-0.43700743807979686,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
1,1.176607686471925,-0.11988611489111134,0.6792945838081278,0,,False,False,True,False,False,False,True,False,False,True,False
0,-0.677536236320265,-0.45714212526638004,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.30670745176182707,-0.4918744606632361,0.059159876663617626,0,,False,False,True,False,False,True,False,False,False,False,True
1,-0.08421018102676424,-0.3866707201133388,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,False,True,False
0,-0.23254169485013945,-0.48507900373776425,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-1.8641883469072666,0.9997696105865636,0.6792945838081278,0,A,False,False,True,True,False,False,False,False,True,False,False
1,-1.1966965347020784,-0.255795253400548,0.059159876663617626,0,,False,False,True,False,True,False,False,False,False,True,False
0,0.3607843604433614,-0.11384570873513637,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,True,False,False
1,-1.790022589995579,-0.26066180729354516,1.299429290952638,0,,True,False,False,False,True,False,False,False,False,False,True
0,1.6957679848537381,-0.034313694348132716,-0.5609748304808925,1,C,False,False,True,False,False,False,False,True,True,False,False
0,0.5091158742667365,-0.08968408411123653,1.299429290952638,0,,False,False,True,False,False,True,False,False,False,True,False
0,-0.23254169485013945,-0.2463983948905696,0.059159876663617626,0,,False,False,True,False,False,True,False,False,False,False,True
0,0.06412133279661097,-0.08968408411123653,-0.5609748304808925,1,C,True,False,False,False,False,True,False,False,True,False,False
0,1.4732707141186754,1.145663540471827,0.059159876663617626,0,C,True,False,False,False,False,True,False,False,True,False,False
0,-0.23254169485013945,-0.4863374216869257,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-0.010044424115076634,-0.4894421904510968,-0.5609748304808925,1,,True,False,False,False,False,True,False,False,False,False,True
0,2.659922824705677,-0.11384570873513637,-0.5609748304808925,1,E,False,False,True,False,False,True,False,False,True,False,False
1,0.805778901913487,0.395813560675251,0.059159876663617626,0,D,False,False,True,False,False,False,True,False,True,False,False
1,1.547436471030363,-0.43700743807979686,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,False,True,False
0,-0.23254169485013945,-0.49237782784290063,-0.5609748304808925,1,,False,True,False,False,False,True,False,False,False,False,True
0,1.3991049572069878,-0.11384570873513637,-0.5609748304808925,1,E,False,False,True,False,False,True,False,False,True,False,False
0,0.3607843604433614,-0.4863374216869257,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,1.3249392002953002,0.12676380314453292,-0.5609748304808925,1,E,False,False,True,False,False,True,False,False,True,False,False
0,1.3991049572069878,-0.3866707201133388,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
0,-0.23254169485013945,-0.4863374216869257,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,0.6574473880901118,-0.5064721088735089,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,0.13828708970829856,-0.6484216535389205,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
0,1.9924310125004887,-0.11384570873513637,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,True,False,False
0,-0.23254169485013945,-0.4928811950225652,-0.5609748304808925,1,,False,True,False,False,False,True,False,False,False,False,True
1,-2.1052270568702514,-0.26066180729354516,1.299429290952638,0,,True,False,False,False,True,False,False,False,False,False,True
0,-0.23254169485013945,-0.5024451714361923,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,0.6574473880901118,-0.47400492578514347,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,0.2866186035316738,-0.08968408411123653,1.299429290952638,0,,False,False,True,False,False,False,True,False,False,True,False
1,-0.45503896558520224,-0.3707300882677209,-0.5609748304808925,1,D,True,False,False,False,False,False,True,False,False,True,False
1,-0.5292047224968899,-0.45034666834090825,-0.5609748304808925,1,,False,False,True,False,True,False,False,False,False,False,True
0,0.805778901913487,0.39858208016340624,-0.5609748304808925,1,A,False,False,True,False,False,True,False,False,True,False,False
0,0.3607843604433614,-0.22559322262067316,0.059159876663617626,0,,False,False,True,False,False,True,False,False,False,True,False
0,-0.010044424115076634,-0.5065566745596926,0.059159876663617626,0,,False,False,True,False,False,True,False,False,False,False,True
0,-0.5292047224968899,-0.4969926981460655,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,-2.012519860730642,-0.4010166847337793,0.059159876663617626,0,,False,False,True,False,True,False,False,False,False,False,True
0,-1.4933595623488287,0.2958951755118318,3.779968119530679,0,,False,False,True,True,False,False,False,False,False,False,True
0,0.13828708970829856,-0.6484216535389205,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,True,False
0,1.547436471030363,-0.4863374216869257,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
1,2.511591310882302,-0.455380340137554,-0.5609748304808925,1,,False,False,True,False,False,False,True,False,False,False,True
0,-0.30670745176182707,1.1854295476653287,0.059159876663617626,0,B,True,False,False,False,False,True,False,False,True,False,False
1,-0.8258677501436402,-0.13565761536436197,1.9195639980971482,0,,False,False,True,False,True,False,False,False,False,False,True
1,0.43495011735504896,1.163700193253568,0.059159876663617626,0,C,False,False,True,False,False,False,True,False,True,False,False
0,2.1407625263238637,-0.05042144409739929,-0.5609748304808925,1,B,True,False,False,False,False,True,False,False,True,False,False
0,0.06412133279661097,-0.4863374216869257,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,-1.4933595623488287,-0.32828012727224753,0.6792945838081278,0,,False,False,True,True,False,False,False,False,False,False,True
0,-0.23254169485013945,-0.2463983948905696,0.059159876663617626,0,,False,False,True,False,False,True,False,False,False,False,True
0,-0.6033704794085775,-0.5024451714361923,-0.5609748304808925,1,,False,False,True,False,False,True,False,False,False,False,True
0,1.9182652555888011,-0.034313694348132716,-0.5609748304808925,1,C,False,False,True,False,False,True,False,False,True,False,False
0,3.1049173661758025,0.3483299278831318,-0.5609748304808925,1,,True,False,False,False,False,True,False,False,True,False,False
